Gene,A1,A2,A3,B1,B2,B3,C1,C2,C3
Ube2b,1117,2178,1564,1784,1959,1899,3581,3638,3795
Ube2c,1104,2816,3235,879,1837,1353,3809,1805,1818
Ube2d1,383,686,636,559,396,398,224,899,722
Ube2d2a,1591,1934,1885,2038,2342,1730,2058,1937,2098
Ube2d3,7799,8166,9674,10454,10800,11477,12614,11633,13482
Ube2e1,812,587,922,825,995,763,732,281,943
Ube2e3,2277,2046,2205,1853,1904,2040,1624,735,2339
Ube2f,762,503,927,864,585,325,704,123,954
Ube2g1,1665,2092,2842,2853,3011,2429,1859,2886,2369
Ube2g2,712,1455,1308,787,1632,428,1857,808,1591
Ube2h,1059,1062,744,1518,2821,2234,5360,1574,4713
Ube2i,3285,4271,3807,3677,4346,5165,3925,2786,3799
Ube2j1,2274,1602,1872,2076,2313,2394,5438,1070,2938
Ube2j2,931,1242,1107,1326,1666,1524,1760,1087,1564
Ube2k,764,1612,1514,1591,1626,1397,1554,1132,1206
Ube2l3,2437,2973,2891,2654,3244,2287,3164,2165,2839
Ube2m,1085,1652,1760,1848,2150,1812,2301,1433,1924
Ube2n,1892,2448,2486,2494,2509,2112,2735,2467,2285
Ube2q1,1212,1312,1460,1660,1800,2601,1691,767,1360
Ube2q2,828,1251,1737,1235,1419,1332,1416,518,1060
Ube2r2,1945,2879,2577,2627,3914,3152,6312,4279,4464
Ube2s,982,1314,1518,903,862,861,944,766,823
Ube2t,329,438,521,147,259,105,433,0,315
Ube2v2,406,181,255,603,502,314,462,103,363
Ube2w,454,614,709,685,472,849,131,749,343
Ube2z,1042,893,1184,1080,891,1577,1540,769,1368
Ube3a,2061,1535,2460,1920,2175,2738,2123,4951,2919
Ube3b,1905,2164,3539,1664,2573,3059,4841,5349,2140
Ube3c,1486,2519,2941,1231,3113,235,2608,917,969
Ube4a,785,734,1237,1264,1787,1708,806,2271,1077
Ube4b,862,950,2131,779,2146,1306,1655,1209,1837
Ubfd1,2270,2148,3437,2448,3558,1496,5299,3548,428
Ubiad1,138,404,862,1035,92,541,1011,1180,2647
Ubl3,1684,1898,1593,1230,1161,1282,1952,2487,1487
Ubl4,1796,1446,1963,1470,672,421,1271,658,961
Ubl5,874,1201,1040,850,839,953,1210,1059,1269
Ubl7,1147,1218,808,794,757,632,1018,638,823
Ubn1,2060,2664,2446,1544,2150,2319,3171,2396,3591
Ubn2,537,193,557,628,461,0,540,2,391
Ubox5,611,570,378,705,857,226,928,1332,339
Ubp1,1177,487,823,859,740,257,746,853,994
Ubqln1,4085,4499,5353,6407,5591,5497,6270,5564,6082
Ubqln4,1325,1740,2012,1457,1958,1270,2198,1770,1133
Ubr1,572,409,679,1600,390,1102,1602,1932,1102
Ubr2,1600,1446,2015,2118,1944,621,3103,428,904
Ubr3,999,575,1007,989,719,568,324,1114,3191
Ubr4,378,460,646,291,792,1013,620,788,0
Ubr5,1587,1107,1305,1533,2211,1471,2358,1109,2679
Ubr7,773,1594,1991,1319,1861,1711,1506,632,2603
Ubtf,2210,2822,3022,3670,2700,4257,3422,4623,2190
Ubxn1,993,1406,1542,1174,1410,1085,1970,1260,1464
Ubxn2a,472,547,412,1031,618,821,986,1034,825
Ubxn2b,238,286,373,311,427,337,6,12,706
Ubxn4,714,1721,1927,2143,2268,2074,2016,2040,3647
Ubxn6,720,758,943,341,350,1018,1098,325,823
Ubxn7,726,870,310,306,487,280,669,652,4
Ubxn8,448,328,525,540,670,510,476,181,321
Uchl3,802,895,1484,1437,1301,807,1384,1544,661
Uchl5,1905,2484,3140,2588,3406,1879,3055,1255,2162
Uck1,1113,1283,1000,1344,816,1977,1208,1707,1441
Uck2,2818,2344,3558,2916,3350,2782,2416,2134,1874
Uckl1,468,780,431,534,986,1810,375,0,816
Ucp2,8892,13605,11920,14509,18115,11586,26569,13713,17871
Uevld,136,473,506,0,225,712,540,0,325
Ufc1,372,707,958,750,504,908,587,631,487
Ufd1l,1217,890,1443,864,1443,1261,1896,414,1061
Ufl1,542,405,668,519,383,939,1033,378,1936
Ufm1,587,598,728,672,1015,400,408,1331,975
Ufsp2,414,896,942,760,726,1116,455,1238,607
Ugcg,1235,660,1193,2029,5120,6979,5666,8503,5896
Ugdh,776,521,1007,911,1127,1309,780,1044,595
Uggt1,3503,2668,4247,3933,5672,1182,3665,895,3938
Ugp2,830,1402,1552,855,896,229,1680,621,2418
Uhmk1,1877,1054,1869,2282,2870,3907,2627,2556,1741
Uhrf1,5276,6538,8942,4994,3811,2508,6345,682,4196
Uhrf1bp1l,1178,1802,1305,1341,1899,488,4653,1791,8219
Uhrf2,1426,1395,1856,884,1563,315,2598,2660,2958
Uimc1,753,706,687,212,940,466,1580,3,1112
Ulk1,880,653,1377,661,1704,879,1115,748,1816
Ulk2,1547,805,1235,378,1622,2281,3244,0,4393
Ulk3,112,269,186,275,344,238,228,1288,997
Umps,3649,4143,6142,4272,4209,1141,2054,2228,2375
Unc119,238,68,282,502,640,770,1135,775,618
Unc119b,1460,1920,1574,2546,3878,2589,3689,4543,5523
Unc13d,1945,1070,1827,2561,3630,3138,2890,316,3801
Unc45a,676,525,618,838,1493,1504,1997,1765,948
Unc50,1078,1186,1140,1250,1051,1621,617,337,693
Unc93b1,6948,8383,5986,5416,6684,2224,739,822,1363
Unk,1493,1314,1487,985,2276,823,470,1175,1351
Upf1,2210,2692,3660,2804,2637,3711,2763,2191,2613
Upf2,1188,927,584,717,707,1323,230,436,797
Upf3a,395,683,678,690,701,755,664,362,907
Upf3b,208,190,427,329,443,461,654,145,335
Uqcc1,1125,786,1356,1025,1154,1521,665,235,696
Uqcc2,625,532,722,655,663,513,432,285,328
Uqcc3,350,457,349,309,488,574,1022,472,355
Uqcr10,796,1035,1330,824,864,710,976,424,1215
Uqcr11,1088,1702,1873,1558,1352,1309,1292,1685,1457
Uqcrb,1464,1982,2208,2598,2060,1523,1734,1651,2029
Uqcrc1,5245,8481,9966,6975,9945,7652,10582,6696,8437
Uqcrc2,2156,3356,3490,2463,3026,2769,3845,2420,2760
Uqcrfs1,1247,2523,2292,1656,1666,1528,1916,2819,1852
Uqcrh,961,1501,1381,1066,1274,1385,1296,1143,951
Uqcrq,568,1130,1435,1429,1039,1208,3130,2083,2530
Urb1,612,35,487,774,957,319,524,0,375
Urb2,799,1195,1201,681,875,1612,726,0,442
Urgcp,1034,392,718,644,437,1091,1636,1034,1458
Uri1,2057,3118,2769,2707,3618,2949,2648,2554,2966
Urm1,98,165,197,272,109,156,192,124,135
Urod,790,1076,1191,1168,1154,1326,1839,1498,637
Uros,270,216,404,346,138,340,121,473,535
Usb1,896,634,718,533,886,773,1367,1253,1061
Use1,346,868,805,565,653,1087,849,307,444
Usf1,878,1103,1202,1001,803,1412,1087,632,190
Usmg5,834,945,1100,1188,1112,1750,794,1021,930
Uso1,1000,742,1729,1473,1399,1271,1870,2562,2930
Usp1,3158,3190,4552,4032,3137,3010,3649,780,2826
Usp10,2126,1548,3163,3286,2648,2437,2441,451,2643
Usp11,1880,2081,2970,931,1786,1894,2828,877,1660
Usp12,567,527,770,639,723,646,1104,1400,425
Usp14,2308,3121,3231,2918,2370,2351,2659,1064,2657
Usp15,1969,965,2511,1876,1831,576,3200,1161,1417
Usp16,513,700,465,468,317,253,306,408,1179
Usp18,605,750,340,486,453,358,1080,778,78
Usp19,2313,2533,3351,2994,2947,4090,2930,3526,5128
Usp20,173,110,424,211,920,775,559,403,1385
Usp21,623,1469,1362,561,1271,1501,1020,771,1623
Usp22,6107,3393,4823,2979,4629,5843,5500,971,3850
Usp24,317,608,585,585,1234,1489,2506,1254,1952
Usp25,3245,2586,2844,3414,3317,1521,3804,3768,9457
Usp3,1188,850,1596,1271,1766,2116,3365,1604,2177
Usp30,274,87,285,144,230,322,134,409,187
Usp33,570,736,1106,1083,1501,2566,2304,0,2377
Usp34,83,461,236,955,328,130,1289,639,639
Usp36,335,474,524,585,339,329,189,1859,474
Usp37,1758,548,1309,1613,1398,1856,1635,311,920
Usp38,900,951,1587,1225,2079,1531,2326,274,2244
Usp39,1069,1079,1312,1165,1254,1170,1526,433,1674
Usp4,3380,4039,4200,3326,4179,5352,8256,5406,3887
Usp40,248,517,358,141,602,1166,1795,0,570
Usp42,1515,596,1316,610,867,488,418,1875,1639
Usp45,116,116,203,293,298,630,546,0,330
Usp46,134,363,386,433,160,228,0,0,141
Usp47,2025,2904,3921,3903,3225,2708,4305,770,3873
Usp48,2172,1163,2063,1292,2057,2823,2923,1505,3313
Usp5,3980,3230,4660,4848,4058,4479,4007,3234,3798
Usp6nl,1366,462,597,1044,449,746,336,31,746
Usp7,3267,2429,3600,2553,3108,4520,2438,5247,5364
Usp8,2621,2324,2356,1629,4120,3810,3073,1439,3689
Usp9x,2833,1274,2680,1901,2349,2083,3092,1085,3884
Uspl1,1343,1371,1228,486,1139,2115,2784,0,4106
Utp11l,1042,851,1286,793,778,763,628,907,1012
Utp14a,431,536,696,465,755,314,0,30,375
Utp15,708,1991,1921,923,1485,1347,2117,1304,1965
Utp18,833,1086,1412,1481,1153,1520,508,886,1164
Utp20,1571,651,1624,1640,1267,523,723,1512,687
Utp23,494,604,323,258,324,432,717,977,322
Utp3,1141,1046,1377,1134,1297,1090,1443,1548,538
Utp6,1300,1793,2176,1836,1973,1824,1303,1656,1251
Utrn,846,427,356,8,378,638,1490,3210,2476
Uvrag,1489,2650,2204,420,1050,1184,1264,951,1840
Uxs1,680,612,765,558,316,759,263,0,714
Uxt,232,286,382,280,291,456,79,180,141
Vac14,1268,1950,1758,1751,2165,1808,797,1371,1890
Vamp2,425,608,312,628,580,405,552,1090,260
Vamp3,695,1545,1541,1722,1270,973,2078,1083,1022
Vamp4,640,491,384,630,563,1461,1232,672,2030
Vamp8,876,891,1047,998,927,938,1080,1302,520
Vapa,3507,5059,4557,4388,4424,5138,4019,1620,4145
Vapb,294,580,656,414,548,614,516,710,264
Vars,7147,9404,11463,8546,9563,10705,13013,5175,10292
Vars2,497,370,778,825,1095,1718,1190,550,1234
Vasp,448,490,579,1093,1424,1547,2102,2506,1554
Vav1,6979,5811,5992,6739,5942,6554,6431,4746,6243
Vav2,422,568,879,362,680,191,1212,301,413
Vav3,1913,2619,2185,558,923,405,1670,2261,850
Vbp1,1532,2191,2819,2778,2597,2513,2806,2908,3217
Vcl,290,936,703,690,1125,1094,1,0,224
Vcp,10073,14598,16092,13673,17233,14191,18870,14694,17552
Vcpip1,2018,905,1537,983,2365,1887,1460,1895,3010
Vdac1,2580,3659,4038,3915,4434,4165,1993,1934,4473
Vdac2,2738,3724,3354,4239,3897,3511,3442,1746,2590
Vdac3,2947,3797,4612,4958,4439,4627,5194,2683,2539
Vegfb,260,352,393,227,439,451,614,371,229
Vezf1,307,288,340,329,620,518,659,541,581
Vgll4,756,192,573,664,415,825,633,1057,794
Vhl,659,795,798,890,1287,1751,2275,1330,1255
Vim,1592,3324,2262,1827,1732,1307,6915,2836,4337
Vimp,922,1098,1637,1170,1394,664,976,748,954
Vipas39,1703,477,1135,788,743,1957,1063,1334,1824
Vkorc1l1,393,336,533,477,1084,679,247,439,150
Vma21,1054,988,749,886,1005,354,801,223,1052
Vmac,182,401,277,390,685,654,656,144,412
Vmp1,934,1171,1730,1695,1557,1548,2525,950,1994
Vopp1,88,493,424,384,631,658,1202,651,237
Vprbp,970,950,1872,866,2047,493,1340,161,3109
Vps11,956,1327,1190,728,2439,746,1489,2749,2615
Vps13a,496,279,540,261,379,989,279,61,31
Vps13b,435,1186,784,853,827,54,975,1794,630
Vps16,1262,1308,2020,1820,1731,906,525,690,1251
Vps18,1342,935,1032,1352,1457,242,2853,249,259
Vps26a,2165,1663,1856,1809,2677,2402,2021,356,2251
Vps26b,1846,1216,1401,1661,1607,1736,2983,2546,1026
Vps29,1283,1589,1378,1756,1944,1826,1800,2008,1656
Vps33a,787,1267,1714,902,2348,1661,3227,2646,2461
Vps33b,704,1243,776,194,1155,1437,484,2758,682
Vps35,3101,3614,5471,5804,4804,3344,6649,5078,5192
Vps36,1126,1953,2054,2833,2690,2831,3546,1127,2657
Vps37a,251,367,363,639,438,1175,685,1945,1263
Vps37b,137,158,130,111,632,506,1171,1075,821
Vps37c,1124,1174,1274,740,503,722,774,613,1134
Vps39,2103,2369,1902,1651,1843,1523,1968,1939,1211
Vps41,1759,2075,2614,2023,1510,2660,4367,3366,3565
Vps45,409,1068,616,431,601,16,575,884,704
Vps4a,1046,1450,1231,813,1149,1156,661,727,1841
Vps4b,3202,2755,3671,3548,4747,3291,4805,2903,3806
Vps51,1003,831,1210,594,1092,1126,1327,401,300
Vps52,1262,1378,1409,1552,2109,2233,2580,2647,3064
Vps53,762,666,791,1506,1107,1265,1092,680,2262
Vps54,857,25,803,748,769,439,1998,463,447
Vps72,821,1242,1163,1135,1096,1379,928,757,1156
Vps8,87,979,838,1567,1128,696,1177,1,825
Vrk1,2856,4269,3121,3345,3849,1594,3930,716,1757
Vrk2,445,833,779,692,713,483,1455,1013,692
Vrk3,1219,1646,1643,1081,1566,1091,3254,299,1526
Vta1,616,1260,1006,771,1003,488,718,952,600
Vti1a,574,555,924,880,517,590,1110,294,980
Vti1b,693,827,823,952,643,1148,726,407,1150
Vwa5a,880,1922,1383,1525,1975,1879,2621,914,3022
Vwa8,588,479,796,884,1762,1475,825,0,121
Vwa9,1660,1514,2190,1379,2595,1799,1091,514,1592
Wac,3429,2179,3146,3380,2656,4927,3472,4546,3844
Wapal,1469,2628,3408,4939,5287,2767,4971,2861,5512
Wars,2047,1525,2383,3335,3062,1478,2080,2031,3114
Was,532,564,629,655,910,470,670,834,696
Wasf2,2799,2379,2674,2016,1837,1664,900,1904,1069
Wasl,110,139,174,0,324,448,672,0,460
Wbp1,706,651,680,473,628,629,1050,1821,1289
Wbp11,2003,2098,2551,1635,2410,1528,2261,1225,2472
Wbp1l,1173,1825,1698,2425,3703,4032,2924,1,4676
Wbp2,1575,1704,2053,1548,2094,3604,2946,1848,3445
Wbp4,802,438,765,565,1095,1005,988,402,1369
Wbp5,819,1496,1554,745,1003,796,921,846,858
Wbscr16,390,495,573,468,432,1100,224,0,253
Wbscr22,977,1280,1119,1312,1573,886,1072,268,1664
Wbscr27,156,68,90,154,549,454,501,265,713
Wdfy1,434,761,122,186,1063,222,253,979,214
Wdfy4,3802,2374,3817,4441,3552,1557,1656,0,349
Wdhd1,2024,1101,2803,3504,1381,571,1136,0,874
Wdpcp,205,253,364,364,418,480,498,0,0
Wdr1,7555,7703,8485,12612,14329,11587,15471,8848,14711
Wdr11,877,663,1002,1100,327,296,21,1,340
Wdr12,1476,2406,3295,2236,2439,1701,1661,1119,842
Wdr13,355,476,692,235,461,290,360,30,321
Wdr18,1866,2441,2569,2321,1808,2088,1521,466,877
Wdr20,873,791,517,449,815,525,1392,878,481
Wdr24,373,1189,828,445,1166,530,1404,1552,972
Wdr26,1108,1424,1004,1120,1656,1999,1445,2086,1642
Wdr3,1031,1451,2551,1662,2689,489,1239,1675,2101
Wdr33,1288,1578,2172,2505,2477,1867,2635,4825,3553
Wdr34,464,938,726,624,447,307,0,0,194
Wdr35,178,268,373,359,0,0,358,863,664
Wdr36,1542,1842,1640,1820,1213,1154,1904,2271,2080
Wdr37,555,459,559,519,1114,310,1172,483,1195
Wdr4,727,543,1053,1467,927,700,1263,0,738
Wdr41,114,524,669,1283,349,523,1148,694,255
Wdr43,2105,3366,4590,3464,3081,3901,2150,4167,2101
Wdr44,253,116,149,652,132,484,1017,739,512
Wdr45,811,768,1094,273,1144,755,796,1561,824
Wdr45b,1413,1678,1153,1852,1559,1167,1238,0,976
Wdr46,1075,1052,1537,2033,1463,509,1719,1008,1348
Wdr48,1157,1302,1705,1562,1489,1590,1482,1446,2162
Wdr5,2605,2734,2517,1214,2606,2369,2580,1508,764
Wdr55,368,689,828,734,509,227,732,355,236
Wdr6,3175,2777,3179,2227,4845,3862,4336,4724,4383
Wdr61,1655,2129,1760,1430,1555,3346,1099,1474,1731
Wdr62,420,169,930,695,945,1111,1228,2018,1249
Wdr7,939,329,816,482,1473,1953,921,0,2173
Wdr70,468,244,480,270,499,803,271,592,1426
Wdr73,1002,1227,1083,562,1133,1353,742,627,1362
Wdr74,747,1188,1428,988,854,917,1215,2150,558
Wdr75,963,676,1398,926,886,1305,1336,896,970
Wdr77,3541,3555,3358,3938,2692,3197,1749,2713,1991
Wdr81,504,113,484,132,1498,1133,733,1,1502
Wdr82,2084,2020,2249,2172,1590,3631,4557,1819,1603
Wdr83,284,659,435,430,653,239,187,262,783
Wdr83os,428,568,792,406,478,574,747,382,555
Wdr90,1359,1150,1858,873,853,644,2809,99,844
Wdr92,346,521,566,485,618,355,433,0,633
Wdsub1,298,259,170,175,438,178,0,0,163
Wdyhv1,438,342,620,345,402,538,601,432,293
Wee1,1481,1516,2342,1044,694,524,1962,429,777
Whamm,0,246,222,247,320,690,345,289,828
Whsc1,2209,1933,2872,2848,1723,1723,2103,1078,1349
Whsc1l1,606,1080,856,890,674,209,954,587,1218
Wipf1,732,403,756,642,840,763,1185,463,1144
Wipi2,1521,1571,2613,2099,2737,1554,3333,3432,1405
Wiz,902,848,1018,412,1078,1384,744,488,1431
Wls,1494,738,828,1085,1682,1076,5179,2343,5766
Wnk1,661,681,676,841,818,891,782,764,1167
Wrap53,576,462,460,216,655,783,459,769,1102
Wrap73,332,800,901,136,643,135,238,345,814
Wrb,252,403,853,157,544,1323,618,1063,29
Wrn,2322,981,955,1620,752,1307,705,2145,629
Wrnip1,574,809,1267,803,781,702,1582,1314,1200
Wsb1,2232,1685,2975,2629,3271,1412,2304,1163,2316
Wsb2,319,573,438,569,637,1079,784,2077,496
Wtap,842,1058,1110,1098,1030,1298,1224,595,557
Wwc2,736,217,587,168,158,548,205,148,91
Wwox,208,358,305,142,498,0,438,568,696
Wwp2,2691,2082,2748,2822,3565,3789,4943,2527,3813
Xab2,1402,3266,3205,2302,3455,2944,2871,1182,2328
Xaf1,459,825,265,0,278,191,171,1877,569
Xbp1,2027,3439,4088,2499,3828,2936,4945,3335,3386
Xiap,269,320,299,354,140,362,198,142,594
Xist,0,482,488,0,583,848,1125,503,442
Xlr4b,110,129,88,113,242,58,514,135,710
Xpa,127,89,177,27,263,349,189,232,377
Xpc,4472,4048,5107,2398,3247,1576,5214,4890,4322
Xpnpep1,2383,1306,1553,1721,1867,1112,1447,2642,1665
Xpo1,2747,3555,5734,4982,4625,4390,5723,3499,5156
Xpo4,278,424,888,867,571,792,1438,0,321
Xpo5,1450,1191,2462,1761,1771,1159,2437,0,115
Xpo6,2580,2647,4558,1881,4343,3277,4427,1716,4207
Xpo7,2294,1514,2598,2867,3757,4276,4409,3880,2710
Xpot,1674,2165,3152,1864,3706,2507,2567,2603,3569
Xpr1,725,794,870,560,328,488,298,0,1343
Xrcc1,1142,726,1291,1074,1585,789,1282,950,1024
Xrcc3,589,418,642,139,876,245,836,0,677
Xrcc5,100,337,558,556,658,890,279,425,1287
Xrcc6,5642,5858,6625,2063,2052,1435,2027,550,1585
Xrcc6bp1,333,334,478,338,258,342,334,0,182
Xrn1,801,583,753,451,483,863,820,0,199
Xrn2,4561,4786,3889,5587,3724,3667,4629,3074,6332
Xxylt1,1040,1047,1256,483,577,634,691,1031,501
Xylt2,542,267,473,200,962,327,1138,1180,871
Yae1d1,537,363,349,216,374,506,188,0,372
Yaf2,526,493,668,221,838,431,1786,1654,1511
Yam1,2827,7714,7647,4271,1924,5916,7197,6290,4895
Yars,1070,1523,1897,2622,2151,1355,2709,1098,3010
Yars2,259,706,521,727,375,339,295,327,891
Ybx1,7850,10429,13338,12444,11597,9025,10079,6185,7953
Ybx3,3322,4329,5501,5305,4912,3181,2106,1942,1699
Yeats2,745,995,979,522,1128,895,590,1,933
Yeats4,647,653,964,678,503,1414,1137,269,447
Yif1a,426,943,1135,866,955,928,1132,0,448
Yif1b,1124,1080,1240,1331,1010,853,779,341,826
Yipf1,451,1110,1177,744,874,1485,1026,1932,504
Yipf2,84,201,128,68,189,506,172,275,476
Yipf3,649,1121,1119,1256,1238,1236,2815,2289,2478
Yipf4,908,1106,962,1458,1147,1650,1951,2251,1969
Yipf5,860,1535,1122,723,1168,520,1462,591,1268
Yipf6,1176,552,880,846,809,287,336,0,480
Ykt6,626,677,946,1163,1503,844,1432,1070,2048
Ylpm1,467,336,799,406,666,803,1146,661,485
Yme1l1,1351,1117,1478,2021,1737,575,1342,1041,833
Ypel1,281,367,298,193,511,465,0,0,215
Ypel3,1110,1643,1234,957,2028,2427,2782,5065,3730
Ypel5,713,865,724,1463,1754,1642,1295,1793,1956
Yrdc,683,721,751,689,605,511,859,2340,351
Ythdc1,535,928,1301,661,1746,1250,2790,622,1851
Ythdf1,2003,1942,2152,1630,2359,1888,3241,387,2920
Ythdf2,3729,3992,5333,6498,4504,5439,5105,3884,4942
Ythdf3,1696,1317,1744,1601,2068,1019,2247,2176,2104
Ywhab,5121,5652,6729,6463,7582,6239,6859,6990,7323
Ywhae,5551,5929,6445,6133,6505,5526,5766,6328,5502
Ywhag,1904,2046,2744,3027,2632,1758,1975,1112,1311
Ywhah,5903,7689,8617,8930,12891,7839,12201,8080,9144
Ywhaq,5576,7546,8337,6380,7970,5623,6746,5833,4942
Ywhaz,9714,12563,13418,14300,14491,16927,27002,17258,22658
Yy1,243,368,385,115,302,137,336,313,409
Zadh2,150,67,306,535,141,570,306,1241,750
Zak,631,415,838,1241,698,319,0,0,319
Zbed3,481,799,637,480,691,610,603,885,775
Zbed4,746,397,684,852,1104,2249,442,1139,62
Zbp1,100,211,0,204,91,204,1236,1001,660
Zbtb1,1497,2296,1911,1941,1990,4842,1810,3307,2320
Zbtb11,592,536,755,916,559,1261,64,1,655
Zbtb14,726,550,918,309,909,0,941,556,854
Zbtb17,604,616,740,204,734,172,145,1109,1048
Zbtb2,641,629,778,270,479,602,662,1868,782
Zbtb20,402,187,518,274,622,1327,1569,314,1031
Zbtb21,412,384,340,204,321,514,297,867,7
Zbtb22,350,372,551,212,550,74,686,701,870
Zbtb24,286,763,479,695,671,902,931,1581,1600
Zbtb25,628,681,749,750,1404,644,1713,0,696
Zbtb26,11,149,176,180,1,415,381,1103,490
Zbtb34,277,126,506,224,432,636,0,0,414
Zbtb38,1013,1203,726,385,401,671,1000,506,957
Zbtb43,1,511,416,271,749,245,923,566,419
Zbtb44,1179,1139,1171,974,1615,1891,541,679,1873
Zbtb45,355,515,600,476,680,437,664,0,263
Zbtb5,790,645,843,624,654,1079,880,260,1343
Zbtb7a,429,740,808,801,1044,1327,1233,589,1020
Zbtb8a,248,615,292,270,401,0,288,318,406
Zbtb8os,442,356,531,530,602,322,601,117,928
Zc3h10,219,306,280,302,126,340,112,569,463
Zc3h13,449,447,844,1514,1908,220,514,1251,1711
Zc3h14,2734,4658,4785,2716,4078,4193,4010,5599,4015
Zc3h15,683,1218,1836,1473,1186,2003,2585,670,1543
Zc3h18,919,1273,1567,1131,1059,597,662,0,1400
Zc3h4,174,349,507,461,568,295,215,0,388
Zc3h7a,905,343,931,950,874,530,943,1645,1014
Zc3hav1,2322,1591,1658,994,998,825,2408,1839,1379
Zc3hav1l,970,402,538,675,623,427,123,0,173
Zc3hc1,1392,1154,1604,456,1339,435,358,1403,1728
Zcchc10,86,217,397,252,313,356,964,620,687
Zcchc11,1101,824,1491,619,798,745,1188,630,1980
Zcchc17,624,1166,1215,990,1277,598,2273,762,2366
Zcchc18,73,569,442,495,649,195,1270,872,1680
Zcchc2,163,607,721,550,729,824,333,0,280
Zcchc4,326,272,277,263,8,470,164,0,245
Zcchc6,1886,1523,1602,1262,2756,2088,2576,3349,1206
Zcchc7,417,370,437,430,437,494,220,159,240
Zcchc8,1114,1190,883,931,527,1186,795,1,1418
Zcchc9,214,570,271,467,332,160,363,131,149
Zcrb1,539,608,638,586,503,551,344,488,827
Zcwpw1,298,173,162,336,476,188,0,0,584
Zdhhc12,207,385,126,233,185,312,155,0,76
Zdhhc13,684,878,960,781,1319,764,584,11,1064
Zdhhc15,724,545,506,271,529,1111,1,0,406
Zdhhc16,409,500,561,916,895,437,498,589,474
Zdhhc17,317,332,268,39,169,335,854,0,438
Zdhhc18,802,881,1000,706,991,439,2972,947,1370
Zdhhc20,1916,1863,2069,1558,2451,2889,4268,988,1908
Zdhhc21,1,474,330,613,722,1225,516,524,291
Zdhhc24,179,95,249,344,353,377,338,0,223
Zdhhc3,2688,3574,3099,3811,3790,2794,5932,3368,4706
Zdhhc4,907,732,925,738,623,1004,881,356,766
Zdhhc5,811,1241,1844,998,2171,622,1302,2,2175
Zdhhc6,1959,2387,2195,1934,2776,410,1758,1199,1969
Zdhhc7,716,1081,826,1018,832,2720,1199,1581,1697
Zdhhc8,245,186,402,443,944,705,258,276,418
Zdhhc9,500,172,368,476,339,488,464,389,400
Zeb1,103,662,401,180,332,848,983,3,475
Zeb2,1450,1215,1812,542,535,796,384,0,0
Zer1,1467,1197,1347,1075,2488,2675,2729,1425,1919
Zfand1,398,624,592,176,381,189,630,708,339
Zfand2a,276,334,485,525,342,0,644,0,233
Zfand2b,495,468,491,426,650,300,790,734,440
Zfand4,375,408,402,397,769,742,489,256,27
Zfand5,2371,1996,2399,1812,2628,2668,6007,4578,4299
Zfand6,1607,1696,1520,1620,1524,3102,4827,3365,3938
Zfc3h1,322,326,433,608,330,1214,359,1228,676
Zfml,1385,850,1374,1605,1516,1900,2116,303,3786
Zfp1,157,488,490,388,7,344,311,0,780
Zfp101,469,405,289,143,344,215,227,0,632
Zfp106,2445,1730,2988,2325,3327,3052,2912,4631,1867
Zfp109,118,151,147,284,676,367,470,1,222
Zfp110,411,626,836,507,2468,2346,774,1749,1103
Zfp113,1039,532,653,840,496,629,428,0,367
Zfp119a,339,384,160,0,305,274,404,0,635
Zfp12,424,1133,709,638,386,524,379,0,223
Zfp120,497,379,232,403,453,271,462,2,1197
Zfp131,465,390,592,823,965,571,0,1358,1021
Zfp141,1535,721,876,986,840,1028,512,909,1291
Zfp142,554,407,266,439,339,1,1118,0,362
Zfp143,809,794,716,293,828,493,920,0,1495
